id	code	category	name	made	weight	nutrients
462	N000684	수산물	피뿔고둥	부산	71.7	수분(g)
463	N000685	수산물	피조개	부산	82.6	수분(g)
464	N000687	수산물	학공치	군산	78.7	수분(g)
465	N000689	수산물	해삼	부산	91.2	수분(g)
466	N000692	수산물	해삼-창자젓	전국(대표)	80.1	수분(g)
467	N000693	수산물	해파리-염장품	전국(대표)	67.1	수분(g)
468	N000694	수산물	향어	대청댐	71.5	수분(g)
469	N000695	수산물	호박돔	부산	77.9	수분(g)
470	N000696	수산물	혹돔	여수	75	수분(g)
471	N000699	수산물	홍감펭	부산	78.2	수분(g)
472	N000701	수산물	홍어	인천	77.5	수분(g)
473	N000703	수산물	홍치	부산	78.2	수분(g)
474	N000705	수산물	황놀래기	부산	77.8	수분(g)
475	N000706	수산물	황다랑어	부산	72.8	수분(g)
476	N000708	수산물	황다랑어-통조림(기름담금)	통영,알래스카산	70.8	수분(g)
477	N000709	수산물	황돔	부산	76.4	수분(g)
478	N000710	수산물	황매퉁이	부산	77.3	수분(g)
479	N000712	수산물	황소개구리-다리살	전국(대표)	81.9	수분(g)
480	N000713	수산물	황아귀	부산	82.2	수분(g)
481	N000714	수산물	황어	부산	78.5	수분(g)
482	N000715	수산물	황점볼락	부산	76.1	수분(g)
483	N000716	수산물	황줄돔	부산	77.6	수분(g)
484	N000717	수산물	흉상어	부산	73.7	수분(g)
485	N000720	수산물	흰다리새우	인천(영종)	75.9	수분(g)
486	N000721	수산물	흰점복	부산	82.2	수분(g)
487	N000722	수산물	히메치	부산	76.7	수분(g)
488	N000723	수산물	가시파래-소건품	부산	12.8	수분(g)
489	N000725	수산물	멍게(우렁쉥이)-국내산	부산	87.7	수분(g)
490	N000727	수산물	멍게(우렁쉥이)-수입산	일본산	84.9	수분(g)
491	N000731	수산물	보라성게-알젓	전국(대표)	61.2	수분(g)
492	N000732	수산물	북방전복	여수	77.2	수분(g)
493	N000736	수산물	오만둥이	부산	84.7	수분(g)
494	N000737	수산물	참갑오징어	여수	80.6	수분(g)
495	N000738	수산물	참갑오징어-소건품	전국(대표)	18.5	수분(g)
496	N000739	수산물	참꼴뚜기	부산	81.6	수분(g)
497	N000740	수산물	참꼴뚜기-자건품	전국(대표)	27.2	수분(g)
498	N000741	수산물	참꼴뚜기-젓갈	전국(대표)	57.2	수분(g)
499	N000742	수산물	참담치(홍합)-자건품	전국(대표)	12.9	수분(g)
500	N000745	수산물	참문어	여수	84.4	수분(g)
501	N000746	수산물	철모새우	전국(대표)	77.9	수분(g)
502	N000750	수산물	해삼-소건품	전국(대표)	1.5	수분(g)
503	N000754	수산물	황석어(강달이류)-젓갈	신안	62.8	수분(g)
504	N000757	수산물	젓새우-백하젓	전국(대표)	60.7	수분(g)
505	N000001	수산물	가다랑어	부산	25.9	단백질(g)
506	N000001	수산물	가다랑어	부산	24.3	단백질(g)
507	N000003	수산물	가다랑어-내장	부산	17.7	단백질(g)
508	N000004	수산물	가다랑어-레토르트식품(기름담금)	통영,알래스카산	12.4	단백질(g)
509	N000005	수산물	가다랑어-레토르트식품(조미)	통영,알래스카산	6.9	단백질(g)
510	N000006	수산물	가다랑어-보통육	부산	27.7	단백질(g)
511	N000007	수산물	가다랑어-알	부산	26	단백질(g)
512	N000008	수산물	가다랑어-통조림(기름담금)	통영,알래스카산	20	단백질(g)
513	N000009	수산물	가다랑어-포	통영,알래스카산	69.3	단백질(g)
514	N000010	수산물	가다랑어-혈합육	부산	23.5	단백질(g)
515	N000011	수산물	가라지	여수	14.8	단백질(g)
516	N000012	수산물	가래상어	부산	22.2	단백질(g)
517	N000013	수산물	가무락조개	부산	12	단백질(g)
518	N000013	수산물	가무락조개	부산	14.1	단백질(g)
519	N000014	수산물	가물치	부산	20	단백질(g)
520	N000014	수산물	가물치	대전	18.2	단백질(g)
521	N000015	수산물	가숭어	부산	18.5	단백질(g)
522	N000016	수산물	가시망둑	부산	22.4	단백질(g)
523	N000017	수산물	가시발새우	부산	15.2	단백질(g)
524	N000018	수산물	가시베도라치	포항	15.7	단백질(g)
525	N000019	수산물	가재	부산	15.5	단백질(g)
526	N000020	수산물	각시가자미	부산	16.8	단백질(g)
527	N000021	수산물	각시돔	부산	20.1	단백질(g)
528	N000022	수산물	각시서대	여수	18.4	단백질(g)
529	N000023	수산물	각시수랑	부산	15	단백질(g)
530	N000024	수산물	각시흰새우	부산	15.7	단백질(g)
531	N000025	수산물	갈가자미	포항	18.3	단백질(g)
532	N000026	수산물	갈고리흰오징어	동해	15	단백질(g)
533	N000026	수산물	갈고리흰오징어	포항(독도연)	15.3	단백질(g)
534	N000027	수산물	갈고리흰오징어-근육	포항(독도연)	13.4	단백질(g)
535	N000028	수산물	갈래곰보	제주	16.6	단백질(g)
536	N000028	수산물	갈래곰보	전국(대표)	0.9	단백질(g)
537	N000029	수산물	갈색고리돼지고둥	부산	16.1	단백질(g)
538	N000030	수산물	갈색띠매물고둥	부산	17.5	단백질(g)
539	N000030	수산물	갈색띠매물고둥	부산	15.1	단백질(g)
540	N000031	수산물	갈전갱이	부산	19.6	단백질(g)
541	N000032	수산물	갈치	부산	18.2	단백질(g)
542	N000032	수산물	갈치	인천	18.5	단백질(g)
543	N000033	수산물	갈치-속젓갈	진주	8.4	단백질(g)
544	N000034	수산물	갈치-얼간품	전국(대표)	26.3	단백질(g)
545	N000035	수산물	갈치-젓갈	통영,알래스카산	8.6	단백질(g)
546	N000036	수산물	갈파래	통영,알래스카산	32.1	단백질(g)
547	N000037	수산물	감성돔	여수	18.8	단백질(g)
548	N000037	수산물	감성돔	부산	21.9	단백질(g)
549	N000038	수산물	강담돔	부산	18.9	단백질(g)
550	N000042	수산물	강준치	부산	18.7	단백질(g)
551	N000043	수산물	개도박	진도	5.1	단백질(g)
552	N000044	수산물	개량조개	군산	12	단백질(g)
553	N000045	수산물	개량조개-소건품	전국(대표)	54.2	단백질(g)
554	N000046	수산물	개복치	부산	10.5	단백질(g)
555	N000047	수산물	개볼락	여수	19.1	단백질(g)
556	N000047	수산물	개볼락	기장	21.4	단백질(g)
557	N000048	수산물	개불	부산	10.5	단백질(g)
558	N000048	수산물	개불	부산	15.6	단백질(g)
559	N000049	수산물	개서대	여수	19.2	단백질(g)
560	N000050	수산물	개조개	부산	10.9	단백질(g)
561	N000050	수산물	개조개	기장	15.1	단백질(g)
562	N000051	수산물	갯가재	부산	16.1	단백질(g)
563	N000051	수산물	갯가재	부산	17.2	단백질(g)
564	N000052	수산물	갯개미자리	태안	2.6	단백질(g)
565	N000053	수산물	갯장어	부산	18.3	단백질(g)
566	N000053	수산물	갯장어	통영,알래스카산	17.9	단백질(g)
567	N000054	수산물	갯질경이	태안	1.3	단백질(g)
568	N000055	수산물	거북등안장멍게	부산	7.4	단백질(g)
569	N000056	수산물	거북손	부산	17.1	단백질(g)
570	N000057	수산물	검복	제주	21.5	단백질(g)
571	N000057	수산물	검복	강릉	21.5	단백질(g)
572	N000058	수산물	게르치	부산	22.8	단백질(g)
573	N000058	수산물	게르치	부산	20.8	단백질(g)
574	N000059	수산물	고등어	부산	20.3	단백질(g)
575	N000059	수산물	고등어	부산	22	단백질(g)
576	N000059	수산물	고등어	부산	20.6	단백질(g)
577	N000059	수산물	고등어	부산	18.7	단백질(g)
578	N000059	수산물	고등어	서해	20.3	단백질(g)
579	N000059	수산물	고등어	부산	20.2	단백질(g)
580	N000064	수산물	고등어-염건품	통영,알래스카산	21.3	단백질(g)
581	N000065	수산물	고등어-염장품	전국(대표)	26.9	단백질(g)
582	N000067	수산물	고등어-통조림(보일드)	통영,알래스카산	18.3	단백질(g)
583	N000068	수산물	고등어-통조림(조미)	통영,알래스카산	14	단백질(g)
584	N000071	수산물	고리매	진도	2.9	단백질(g)
585	N000072	수산물	고무꺽정이	포항	16.3	단백질(g)
586	N000073	수산물	곰피	부산	12.5	단백질(g)
587	N000074	수산물	곱상어	여수	16.2	단백질(g)
588	N000075	수산물	곳체다슬기	춘천	12.7	단백질(g)
589	N000075	수산물	곳체다슬기	문경	11.6	단백질(g)
590	N000076	수산물	관절매물고둥	속초	16.7	단백질(g)
591	N000076	수산물	관절매물고둥	구룡포	17.7	단백질(g)
592	N000077	수산물	광동홍어	남해서부-EEZ(242)	23.5	단백질(g)
593	N000077	수산물	광동홍어	남해서부-EEZ(239)	23.5	단백질(g)
594	N000078	수산물	괴도라치	포항	17.2	단백질(g)
595	N000079	수산물	구갈돔	부산	20.4	단백질(g)
596	N000080	수산물	구멍갈파래	완도	4.1	단백질(g)
597	N000082	수산물	국매리복	군산	20.7	단백질(g)
598	N000083	수산물	군소	부산	5.8	단백질(g)
599	N000083	수산물	군소	부산	7.5	단백질(g)
600	N000084	수산물	군평선이	부산	18.5	단백질(g)
601	N000084	수산물	군평선이	부산	16.1	단백질(g)
602	N000085	수산물	궁제기서대	부산	18.9	단백질(g)
603	N000085	수산물	궁제기서대	부산	19.1	단백질(g)
604	N000086	수산물	그물베도라치	부산	22	단백질(g)
605	N000087	수산물	기름가자미	강릉	18.2	단백질(g)
606	N000088	수산물	기름가자미-소건품	부산	22.6	단백질(g)
607	N000089	수산물	기름가자미-수컷	포항(독도연)	19.4	단백질(g)
608	N000089	수산물	기름가자미-수컷	포항(독도연)	16.5	단백질(g)
609	N000089	수산물	기름가자미-수컷	포항(독도연)	18.6	단백질(g)
610	N000089	수산물	기름가자미-수컷	포항(독도연)	17.6	단백질(g)
611	N000089	수산물	기름가자미-수컷	포항(독도연)	18.2	단백질(g)
612	N000089	수산물	기름가자미-수컷	포항(독도연)	16.9	단백질(g)
613	N000089	수산물	기름가자미-수컷	포항(독도연)	17.3	단백질(g)
614	N000089	수산물	기름가자미-수컷	포항(독도연)	17.1	단백질(g)
615	N000089	수산물	기름가자미-수컷	포항(독도연)	18.8	단백질(g)
616	N000089	수산물	기름가자미-수컷	포항(독도연)	17.8	단백질(g)
617	N000089	수산물	기름가자미-수컷	포항(독도연)	17.7	단백질(g)
618	N000089	수산물	기름가자미-수컷	포항(독도연)	17.4	단백질(g)
619	N000091	수산물	기름가자미-암컷	포항(독도연)	18.8	단백질(g)
620	N000091	수산물	기름가자미-암컷	포항(독도연)	17.8	단백질(g)
621	N000091	수산물	기름가자미-암컷	포항(독도연)	17.4	단백질(g)
622	N000091	수산물	기름가자미-암컷	포항(독도연)	18.9	단백질(g)
623	N000091	수산물	기름가자미-암컷	포항(독도연)	18.9	단백질(g)
624	N000091	수산물	기름가자미-암컷	포항(독도연)	19	단백질(g)
625	N000091	수산물	기름가자미-암컷	포항(독도연)	17.9	단백질(g)
626	N000091	수산물	기름가자미-암컷	포항(독도연)	18.8	단백질(g)
627	N000091	수산물	기름가자미-암컷	포항(독도연)	19.1	단백질(g)
628	N000091	수산물	기름가자미-암컷	포항(독도연)	19	단백질(g)
629	N000091	수산물	기름가자미-암컷	포항(독도연)	18.5	단백질(g)
630	N000091	수산물	기름가자미-암컷	포항(독도연)	18.7	단백질(g)
631	N000092	수산물	기름종개	부산	17.5	단백질(g)
632	N000093	수산물	긴고둥	부산	17.2	단백질(g)
633	N000094	수산물	긴꼬리벵에돔	제주	20.1	단백질(g)
634	N000095	수산물	긴뿔천길새우	전국(대표)	20	단백질(g)
635	N000097	수산물	까나리	인천	18.7	단백질(g)
636	N000097	수산물	까나리	통영,알래스카산	16	단백질(g)
637	N000098	수산물	까나리-액젓	통영,알래스카산	7.8	단백질(g)
638	N000099	수산물	까치복	부산	16.5	단백질(g)
639	N000099	수산물	까치복	군산	19.3	단백질(g)
640	N000100	수산물	까치상어	여수	24.1	단백질(g)
641	N000101	수산물	까칠복	포항	19.3	단백질(g)
642	N000102	수산물	깨다시꽃게	기장	15.1	단백질(g)
643	N000103	수산물	꺽저기	부산	19.5	단백질(g)
644	N000104	수산물	꼬막	부산	12.6	단백질(g)
645	N000104	수산물	꼬막	부산	13.9	단백질(g)
646	N000105	수산물	꼬시래기	전국(대표)	1.8	단백질(g)
647	N000106	수산물	꼬치고기	부산	20.5	단백질(g)
648	N000106	수산물	꼬치고기	남해서부-EEZ(232)	19	단백질(g)
649	N000107	수산물	꼼치	강릉	16.4	단백질(g)
650	N000108	수산물	꼽새돔	부산	19	단백질(g)
651	N000109	수산물	꽁지양태	부산	16.5	단백질(g)
652	N000110	수산물	꽁치	부산	20.5	단백질(g)
653	N000110	수산물	꽁치	강릉	22.7	단백질(g)
654	N000111	수산물	꽁치-동건품	포항	32.1	단백질(g)
655	N000112	수산물	꽁치-통조림(보일드)	통영,알래스카산	15.5	단백질(g)
656	N000113	수산물	꽁치-통조림(조미)	통영,알래스카산	15.5	단백질(g)
657	N000114	수산물	꽃게	부산	15.9	단백질(g)
658	N000114	수산물	꽃게	인천	13.7	단백질(g)
659	N000115	수산물	꽃게-내장	인천(서해)	10.6	단백질(g)
660	N000116	수산물	꽃게-알	인천(서해)	25.4	단백질(g)
661	N000117	수산물	꽃새우	부산	19	단백질(g)
662	N000118	수산물	꽃새우-자건품	전국(대표)	55.5	단백질(g)
663	N000119	수산물	나문재	태안	2.5	단백질(g)
664	N000120	수산물	나비가오리	부산	17.3	단백질(g)
665	N000121	수산물	나팔고둥	부산	15.9	단백질(g)
666	N000122	수산물	낙지	여수	13	단백질(g)
667	N000122	수산물	낙지	여수	16.3	단백질(g)
668	N000123	수산물	낙지-내장	인천(서해)	16.2	단백질(g)
669	N000124	수산물	낙지-알	인천(서해)	25.2	단백질(g)
670	N000125	수산물	날개다랑어-통조림(기름담금)	통영,알래스카산	17.6	단백질(g)
671	N000126	수산물	날치	부산	22.2	단백질(g)
672	N000127	수산물	남방대구	통영,알래스카산	10.6	단백질(g)
673	N000129	수산물	남방큰돌고래	울산(고래연)	27.7	단백질(g)
674	N000132	수산물	납작파래	진도	38.4	단백질(g)
675	N000132	수산물	납작파래	전국(대표)	3.3	단백질(g)
676	N000133	수산물	납지리	부산	17.5	단백질(g)
677	N000135	수산물	넙치	기장	20.2	단백질(g)
678	N000135	수산물	넙치	여수	20.9	단백질(g)
679	N000136	수산물	넙치-무안부	제주	19.9	단백질(g)
680	N000139	수산물	넙치-유안부	제주	20.4	단백질(g)
681	N000141	수산물	네동가리	부산	19.2	단백질(g)
682	N000142	수산물	노랑가오리	부산	21.6	단백질(g)
683	N000147	수산물	노랑벤자리	부산	17.3	단백질(g)
684	N000147	수산물	노랑벤자리	부산	17.6	단백질(g)
685	N000148	수산물	노래미	통영,알래스카산	17.5	단백질(g)
686	N000149	수산물	노무라입깃해파리	전국(대표)	1.3	단백질(g)
687	N000151	수산물	놀래기	부산	20.5	단백질(g)
688	N000151	수산물	놀래기	부산	19.2	단백질(g)
689	N000152	수산물	농어	부산	20.6	단백질(g)
690	N000152	수산물	농어	거제	18.2	단백질(g)
691	N000156	수산물	누루시볼락	부산	22.4	단백질(g)
692	N000157	수산물	누치	부산	17.3	단백질(g)
693	N000158	수산물	눈가자미	강릉	19.4	단백질(g)
694	N000159	수산물	눈강달이	인천	17	단백질(g)
695	N000160	수산물	눈강달이-젓갈	전국(대표)	14	단백질(g)
696	N000161	수산물	눈다랑어	고성	24.8	단백질(g)
697	N000162	수산물	눈볼대	부산	16	단백질(g)
698	N000162	수산물	눈볼대	부산	22.3	단백질(g)
699	N000163	수산물	눈양태	부산	20.1	단백질(g)
700	N000164	수산물	눈퉁멸	부산	20	단백질(g)
701	N000164	수산물	눈퉁멸	부산	18.5	단백질(g)
702	N000165	수산물	능성어	기장	20.1	단백질(g)
703	N000165	수산물	능성어	부산	18.8	단백질(g)
704	N000166	수산물	능성어-간	기장	12.9	단백질(g)
705	N000167	수산물	다금바리	제주	19.3	단백질(g)
706	N000168	수산물	다슬기	전국(대표)	13.6	단백질(g)
707	N000168	수산물	다슬기	경기	11.9	단백질(g)
708	N000169	수산물	다시마	완도	1.5	단백질(g)
709	N000169	수산물	다시마	주문진	1.1	단백질(g)
710	N000170	수산물	다시마-소건품	전국(대표)	7.4	단백질(g)
711	N000171	수산물	달강어	포항	19.7	단백질(g)
712	N000172	수산물	달고기	부산	19.1	단백질(g)
713	N000172	수산물	달고기	남해동부-EEZ(99)	18.8	단백질(g)
714	N000173	수산물	달고기-알	부산	23.4	단백질(g)
715	N000174	수산물	닭게	전국(대표)	15.2	단백질(g)
716	N000175	수산물	닭새우	부산	17	단백질(g)
717	N000175	수산물	닭새우	기장	14.5	단백질(g)
718	N000176	수산물	대게	전국(대표)	17.4	단백질(g)
719	N000177	수산물	대게-자건품	전국(대표)	66.7	단백질(g)
720	N000178	수산물	대구	부산	16.1	단백질(g)
721	N000178	수산물	대구	부산	19.5	단백질(g)
722	N000179	수산물	대구-소건품	부산	55	단백질(g)
723	N000179	수산물	대구-소건품	전국(대표)	65.4	단백질(g)
724	N000180	수산물	대구-수컷	부산	18.2	단백질(g)
725	N000185	수산물	대구-암컷	부산	15.4	단백질(g)
726	N000188	수산물	대구-조미건품(포)	통영,알래스카산	54.2	단백질(g)
727	N000190	수산물	대구횟대	전국(대표)	19.5	단백질(g)
728	N000191	수산물	대두어	전국(대표)	17.5	단백질(g)
729	N000192	수산물	대문어	부산	12.2	단백질(g)
730	N000193	수산물	대문어-내장	통영,알래스카산	16.8	단백질(g)
